Name,Total 3P Made,Total 3P Att,Total 3P%,Cold 3P Made,Cold 3P Att,Cold 3P%,Hot 3P Made,Hot 3P Att,Hot 3P%,Hot/Cold Diff,Hot Shot Makeup
antoine wright,25.833333333333332,85,30.392156862745097,24.833333333333332,81.5,30.470347648261757,1,3.5,28.57142857142857,-1.898919076833188,4.117647058823529
jason kapono,50.77777777777778,117.11111111111111,43.35863377609108,44.55555555555556,102.77777777777777,43.35135135135136,6.222222222222222,14.333333333333334,43.41085271317829,0.059501361826932,12.23908918406072
gerald green,69.6,192.9,36.08087091757387,59.1,165,35.81818181818182,10.5,27.9,37.634408602150536,1.816226783968716,14.463452566096421
edwin ubiles,1,5,20,1,5,20,0,0,0,-20,-1
john jenkins,19,52.2,36.398467432950184,18.2,49.2,36.99186991869918,0.8,3,26.666666666666668,-10.325203252032512,5.747126436781609
aaron harrison,1.5,6,25,1.5,6,25,0,0,0,-25,-1
adam keefe,0.1,0.8,12.5,0.1,0.8,12.5,0,0,0,-12.5,-1
casey jacobsen,52.25,148.5,35.18518518518518,50.25,140.5,35.76512455516014,2,8,25,-10.765124555160142,5.387205387205387
corey maggette,33.07142857142857,102.21428571428571,32.3549965059399,31.142857142857142,96.28571428571429,32.344213649851625,1.9285714285714286,5.928571428571429,32.53012048192771,0.1859068320760855,5.800139762403914
mike miller,93.52941176470588,230,40.66496163682864,83.29411764705883,202.64705882352942,41.10304789550073,10.235294117647058,27.352941176470587,37.41935483870968,-3.68369305679105,11.892583120204602
kaniel dickens,1,3,33.33333333333333,1,3,33.33333333333333,0,0,0,-33.33333333333333,-1
derrick coleman,19.428571428571427,59,32.92978208232446,19,57.57142857142857,33.002481389578165,0.42857142857142855,1.4285714285714286,30,-3.002481389578165,2.4213075060532687
james robinson,2.875,9.875,29.11392405063291,2.5,8.5,29.411764705882355,0.375,1.375,27.27272727272727,-2.139037433155085,13.924050632911392
walter sharpe,0,2,0,0,2,0,0,0,0,0,-1
vernon macklin,0,0,0,0,0,0,0,0,0,0,0
jared sullinger,28.2,103.6,27.220077220077222,25.2,95.4,26.41509433962264,3,8.2,36.585365853658544,10.170271514035903,7.915057915057915
chris richard,0,0,0,0,0,0,0,0,0,0,0
jared dudley,78.1,196.8,39.68495934959349,72.9,182.9,39.85784581738655,5.2,13.9,37.410071942446045,-2.447773874940502,7.063008130081301
mitch richmond,56.5,164.25,34.39878234398782,53.75,155.75,34.51043338683788,2.75,8.5,32.35294117647059,-2.1574922103672947,5.175038051750381
shawn respert,1.3333333333333333,4.333333333333333,30.76923076923077,1,3.3333333333333335,30,0.3333333333333333,1,33.33333333333333,3.3333333333333286,23.076923076923077
dedric willoughby,29,98,29.591836734693878,26,92,28.26086956521739,3,6,50,21.73913043478261,6.122448979591836
roy hibbert,0.6666666666666666,2.6666666666666665,25,0.6666666666666666,2.6666666666666665,25,0,0,0,-25,-1
mike peplowski,0,0,0,0,0,0,0,0,0,0,0
mark baker,0,0,0,0,0,0,0,0,0,0,0
otis thorpe,0,1.6666666666666667,0,0,1.6666666666666667,0,0,0,0,0,-1
antoine rigaudeau,1,5,20,1,5,20,0,0,0,-20,-1
lynn greer,18,52,34.61538461538461,16,48,33.33333333333333,2,4,50,16.66666666666667,7.6923076923076925
marcus georges-hunt,1,2,50,1,2,50,0,0,0,-50,-1
will solomon,37,124,29.838709677419356,35,114.5,30.567685589519648,2,9.5,21.052631578947366,-9.515054010572282,7.661290322580645
marreese speights,16.22222222222222,46.44444444444444,34.92822966507177,14.777777777777779,41.44444444444444,35.656836461126005,1.4444444444444444,5,28.888888888888886,-6.767947572237119,10.76555023923445
lamarcus aldridge,7.636363636363637,26.636363636363637,28.668941979522184,7.363636363636363,26.09090909090909,28.222996515679444,0.2727272727272727,0.5454545454545454,50,21.777003484320556,2.04778156996587
mardy collins,9.5,31.75,29.92125984251969,9,29.75,30.252100840336134,0.5,2,25,-5.252100840336134,6.299212598425196
johnny taylor,13.5,34.5,39.130434782608695,12.5,31.5,39.682539682539684,1,3,33.33333333333333,-6.349206349206355,8.695652173913043
latrell sprewell,46.083333333333336,134.33333333333334,34.30521091811414,40.333333333333336,120.58333333333333,33.44851416724258,5.75,13.75,41.81818181818181,8.369667650939235,10.235732009925558
jared reiner,0,0,0,0,0,0,0,0,0,0,0
allan ray,48,116,41.37931034482759,43,101,42.57425742574257,5,15,33.33333333333333,-9.240924092409244,12.931034482758621
alvin sims,1,1,100,1,1,100,0,0,0,-100,-1
ruben patterson,3.5,19.6,17.857142857142854,3.5,19.3,18.134715025906736,0,0.3,0,-18.134715025906736,1.5306122448979589
shawne williams,39.285714285714285,116,33.86699507389162,35.142857142857146,103.57142857142857,33.931034482758626,4.142857142857143,12.428571428571429,33.333333333333336,-0.5977011494252906,10.714285714285715
andre roberson,25,96.25,25.97402597402597,24.5,93.75,26.13333333333333,0.5,2.5,20,-6.133333333333329,2.5974025974025974
erik murphy,0,3,0,0,3,0,0,0,0,0,-1
tim hardaway,105.8,293.8,36.010891763104155,91.8,254,36.14173228346457,14,39.8,35.175879396984925,-0.9658528864796452,13.546630360789653
cedric bozeman,2,13,15.384615384615385,2,13,15.384615384615385,0,0,0,-15.384615384615385,-1
soumaila samake,0,0,0,0,0,0,0,0,0,0,0
fred jones,49.42857142857143,139.85714285714286,35.34218590398366,47.142857142857146,131,35.98691384950927,2.2857142857142856,8.857142857142858,25.806451612903224,-10.180462236606047,6.332992849846783
bruce bowen,72.54545454545455,183.9090909090909,39.44636678200692,68.36363636363636,173.63636363636363,39.3717277486911,4.181818181818182,10.272727272727273,40.70796460176991,1.336236853078809,5.5857637172516075
calvin booth,0.2,0.9,22.222222222222225,0.2,0.9,22.222222222222225,0,0,0,-22.222222222222225,-1
brian cook,29.11111111111111,76.22222222222223,38.19241982507288,26.333333333333332,70.33333333333333,37.44075829383887,2.7777777777777777,5.888888888888889,47.16981132075471,9.729053026915842,7.725947521865889
johan petro,0.25,1.625,15.384615384615385,0.25,1.625,15.384615384615385,0,0,0,-15.384615384615385,-1
goran dragic,77.66666666666667,214.11111111111111,36.27400103788272,71.11111111111111,196,36.281179138321995,6.555555555555555,18.11111111111111,36.19631901840491,-0.08486011991708864,8.458744161909703
anthony davis,15.6,53.8,28.99628252788104,14.8,51.2,28.90625,0.8,2.6,30.76923076923077,1.86298076923077,4.83271375464684
j.r. reid,0.1,0.8,12.5,0.1,0.7,14.285714285714288,0,0.1,0,-14.285714285714288,12.5
pat burke,3,12,25,2.3333333333333335,11.333333333333334,20.588235294117645,0.6666666666666666,0.6666666666666666,100,79.41176470588235,5.555555555555555
scott padgett,30,80.5,37.267080745341616,27.25,74.375,36.63865546218487,2.75,6.125,44.89795918367347,8.2593037214886,7.608695652173914
jason richardson,123.6923076923077,334.0769230769231,37.02509785862307,110.6923076923077,296.2307692307692,37.36691768371851,13,37.84615384615385,34.34959349593496,-3.017324187783551,11.32857471793691
okaro white,12,34,35.294117647058826,12,34,35.294117647058826,0,0,0,-35.294117647058826,-1
jerry stackhouse,49.733333333333334,158.2,31.436999578592502,46.13333333333333,145.4,31.7285648784961,3.6,12.8,28.125,-3.603564878496101,8.091024020227561
kevin ollie,0.75,2.3333333333333335,32.14285714285714,0.75,2.3333333333333335,32.14285714285714,0,0,0,-32.14285714285714,-1
acie law,6.75,28.75,23.47826086956522,6.75,28.5,23.684210526315788,0,0.25,0,-23.684210526315788,0.8695652173913043
mirza teletovic,104,283,36.74911660777385,88.2,236,37.3728813559322,15.8,47,33.61702127659575,-3.7558600793364505,16.607773851590103
christian laettner,1.6428571428571428,6.714285714285714,24.46808510638298,1.6428571428571428,6.571428571428571,25,0,0.14285714285714285,0,-25,2.127659574468085
troy hudson,45.2,133,33.98496240601504,40.1,117.6,34.09863945578231,5.1,15.4,33.11688311688311,-0.9817563388992028,11.578947368421053
d.j. kennedy,2,4,50,2,4,50,0,0,0,-50,-1
al jefferson,0.6153846153846154,4.846153846153846,12.698412698412701,0.6153846153846154,4.846153846153846,12.698412698412701,0,0,0,-12.698412698412701,-1
demar derozan,29.5,105.125,28.061831153388823,27.125,99.25,27.329974811083126,2.375,5.875,40.42553191489361,13.095557103810485,5.58858501783591
dwyane wade,30.785714285714285,107.28571428571429,28.695073235685747,27.714285714285715,95.64285714285714,28.976848394324122,3.0714285714285716,11.642857142857142,26.38036809815951,-2.5964802961646107,10.852197070572569
glen davis,1.25,6.875,18.181818181818183,1.25,6.625,18.867924528301888,0,0.25,0,-18.867924528301888,3.6363636363636362
reggie jackson,62.666666666666664,195,32.136752136752136,59.5,183.33333333333334,32.45454545454545,3.1666666666666665,11.666666666666666,27.142857142857142,-5.311688311688311,5.982905982905982
malcolm delaney,26,110,23.636363636363637,25,108,23.14814814814815,1,2,50,26.85185185185185,1.8181818181818181
brandon jennings,113.125,326.875,34.608030592734224,97,279.125,34.751455441110615,16.125,47.75,33.7696335078534,-0.9818219332572156,14.608030592734226
jared cunningham,4.75,15.5,30.64516129032258,4.75,14,33.92857142857143,0,1.5,0,-33.92857142857143,9.67741935483871
chris mills,10.2,32.2,31.677018633540367,9.7,30.6,31.699346405228756,0.5,1.6,31.25,-0.4493464052287557,4.968944099378882
guy rucker,0,0,0,0,0,0,0,0,0,0,0
malik beasley,9,28,32.142857142857146,7,22,31.818181818181817,2,6,33.33333333333333,1.515151515151512,21.428571428571427
greg anderson,0,0,0,0,0,0,0,0,0,0,0
greg monroe,0,1.7142857142857142,0,0,1.7142857142857142,0,0,0,0,0,-1
tony wroten,21,90.75,23.140495867768596,19.75,84.25,23.44213649851632,1.25,6.5,19.230769230769234,-4.211367267747086,7.162534435261708
tim young,0,0,0,0,0,0,0,0,0,0,0
antonio anderson,0,0,0,0,0,0,0,0,0,0,0
manny harris,13.25,37.5,35.333333333333336,12.25,35.25,34.751773049645394,1,2.25,44.44444444444444,9.69267139479905,6
jordan crawford,64.4,205.4,31.353456669912365,59.8,186.6,32.047159699892816,4.6,18.8,24.468085106382976,-7.579074593509841,9.152872444011685
esteban batista,0,0.5,0,0,0.5,0,0,0,0,0,-1
fred roberts,0,0,0,0,0,0,0,0,0,0,0
jannero pargo,36.36363636363637,102.18181818181819,35.587188612099645,32,89.63636363636364,35.699797160243406,4.363636363636363,12.545454545454545,34.78260869565217,-0.9171884645912343,12.277580071174377
ibrahim kutluay,0,0,0,0,0,0,0,0,0,0,0
pooh jeter,6,30,20,6,30,20,0,0,0,-20,-1
t.j. mcconnell,21,72,29.166666666666668,20.5,71,28.87323943661972,0.5,1,50,21.12676056338028,1.3888888888888888
alvin williams,24.875,79.5,31.289308176100626,24.125,76.875,31.382113821138212,0.75,2.625,28.57142857142857,-2.8106852497096426,3.30188679245283
dana barros,19.1,48,39.79166666666667,17.9,45.2,39.60176991150442,1.2,2.8,42.85714285714286,3.2553729456384417,5.833333333333333
jeremy evans,1,4.333333333333333,23.076923076923077,1,4.333333333333333,23.076923076923077,0,0,0,-23.076923076923077,-1
boniface ndong,0,1,0,0,1,0,0,0,0,0,-1
quincy pondexter,40.4,110.6,36.52802893309223,37.2,100.4,37.05179282868526,3.2,10.2,31.37254901960785,-5.679243809077409,9.22242314647378
haywoode workman,15.5,45,34.44444444444444,15,43,34.883720930232556,0.5,2,25,-9.883720930232556,4.444444444444445
john salmons,55.84615384615385,152.76923076923077,36.5558912386707,52.46153846153846,144.23076923076923,36.373333333333335,3.3846153846153846,8.538461538461538,39.63963963963964,3.266306306306305,5.589123867069486
matt geiger,0.25,2.75,9.090909090909092,0.25,2.75,9.090909090909092,0,0,0,-9.090909090909092,-1
richard hamilton,37.857142857142854,109.28571428571429,34.640522875816984,36.07142857142857,103.42857142857143,34.8756906077348,1.7857142857142858,5.857142857142857,30.487804878048784,-4.387885729686019,5.359477124183006
zaza pachulia,0,1.8571428571428572,0,0,1.8571428571428572,0,0,0,0,0,-1
demarcus cousins,30.285714285714285,91.71428571428571,33.02180685358256,27.428571428571427,83.42857142857143,32.87671232876712,2.857142857142857,8.285714285714286,34.48275862068965,1.6060462919225316,9.034267912772586
jae crowder,90.6,261.6,34.63302752293577,84,239.8,35.02919099249374,6.6,21.8,30.27522935779816,-4.753961634695578,8.333333333333332
brevin knight,1.4545454545454546,10.181818181818182,14.285714285714288,1.4545454545454546,10.181818181818182,14.285714285714288,0,0,0,-14.285714285714288,-1
amar'e stoudemire,2.142857142857143,9.071428571428571,23.62204724409449,2.142857142857143,8.785714285714286,24.39024390243902,0,0.2857142857142857,0,-24.39024390243902,3.149606299212598
victor claver,11.333333333333334,38.666666666666664,29.31034482758621,11,36.666666666666664,30.000000000000004,0.3333333333333333,2,16.666666666666664,-13.33333333333334,5.172413793103449
jimmy butler,56.333333333333336,167,33.73253493013972,55,161.16666666666666,34.126163391933815,1.3333333333333333,5.833333333333333,22.857142857142858,-11.269020534790958,3.493013972055888
jordan hamilton,27.4,76.8,35.67708333333333,23.6,65.6,35.97560975609756,3.8,11.2,33.92857142857143,-2.0470383275261312,14.583333333333334
anthony brown,13.5,48.5,27.835051546391753,12.5,45.5,27.472527472527474,1,3,33.33333333333333,5.860805860805854,6.185567010309279
brian cardinal,20.25,54.416666666666664,37.21286370597244,18.666666666666668,51.166666666666664,36.48208469055375,1.5833333333333333,3.25,48.717948717948715,12.235864027394967,5.972434915773354
jordan farmar,58.3,155.9,37.39576651699807,53.3,141.9,37.56166314305849,5,14,35.714285714285715,-1.8473774287727736,8.980115458627324
anderson varejao,0.07692307692307693,3.230769230769231,2.3809523809523814,0.07692307692307693,3.230769230769231,2.3809523809523814,0,0,0,-2.3809523809523814,-1
darrell armstrong,52.1875,156,33.453525641025635,47.5625,142.9375,33.275032794053345,4.625,13.0625,35.406698564593306,2.1316657705399606,8.373397435897436
nick van exel,51.86666666666667,147.73333333333332,35.108303249097474,45.4,128.8,35.24844720496894,6.466666666666667,18.933333333333334,34.154929577464785,-1.0935176275041556,12.815884476534297
kay felder,7,22,31.818181818181817,7,22,31.818181818181817,0,0,0,-31.818181818181817,-1
nicolas brussino,29,95,30.526315789473685,26,87,29.88505747126437,3,8,37.5,7.614942528735629,8.421052631578947
david west,3.857142857142857,14.785714285714286,26.08695652173913,3.7142857142857144,14.357142857142858,25.870646766169152,0.14285714285714285,0.42857142857142855,33.33333333333333,7.462686567164177,2.8985507246376807
blake griffin,11.428571428571429,38.285714285714285,29.85074626865672,11.285714285714286,36.714285714285715,30.739299610894943,0.14285714285714285,1.5714285714285714,9.090909090909092,-21.648390519985853,4.104477611940299
ira newble,10.625,31.125,34.13654618473896,9.5,29,32.758620689655174,1.125,2.125,52.94117647058824,20.182555780933065,6.827309236947792
joey graham,9,30,30,8.666666666666666,28.5,30.409356725146196,0.3333333333333333,1.5,22.22222222222222,-8.187134502923975,5
daniel ochefu,0,0,0,0,0,0,0,0,0,0,0
makhtar n'diaye,0,0,0,0,0,0,0,0,0,0,0
quinton ross,7,22,31.818181818181817,7,21.571428571428573,32.450331125827816,0,0.42857142857142855,0,-32.450331125827816,1.948051948051948
steve francis,63.888888888888886,187.11111111111111,34.14489311163895,59.333333333333336,175.22222222222223,33.86176284083703,4.555555555555555,11.88888888888889,38.31775700934579,4.455994168508759,6.353919239904989
hedo turkoglu,83.06666666666666,216.4,38.38570548367221,77.86666666666666,201.6,38.62433862433862,5.2,14.8,35.13513513513514,-3.489203489203483,6.839186691312385
roger powell,0,1,0,0,1,0,0,0,0,0,-1
joakim noah,0,1.5,0,0,1.5,0,0,0,0,0,-1
nick fazekas,0,2,0,0,2,0,0,0,0,0,-1
willie anderson,0,0,0,0,0,0,0,0,0,0,0
jayson williams,0,0.25,0,0,0.25,0,0,0,0,0,-1
kelvin cato,0.1111111111111111,1.1111111111111112,10,0.1111111111111111,1.1111111111111112,10,0,0,0,-10,-1
terrence ross,128.8,344.8,37.35498839907193,114.6,296.8,38.61185983827493,14.2,48,29.583333333333332,-9.028526504941599,13.921113689095128
jerald honeycutt,5,17,29.411764705882355,4,15,26.666666666666668,1,2,50,23.333333333333332,11.76470588235294
sean rooks,0.07692307692307693,0.46153846153846156,16.666666666666664,0.07692307692307693,0.46153846153846156,16.666666666666664,0,0,0,-16.666666666666664,-1
dan mcclintock,0,0,0,0,0,0,0,0,0,0,0
michael adams,0,0,0,0,0,0,0,0,0,0,0
derek fisher,74.6875,199.1875,37.49607781612802,69.1875,184.75,37.44925575101489,5.5,14.4375,38.095238095238095,0.6459823442232064,7.24819579541889
duane causwell,0,0,0,0,0,0,0,0,0,0,0
jrue holiday,70.875,193.875,36.55705996131528,65.625,178.125,36.84210526315789,5.25,15.75,33.33333333333333,-3.5087719298245617,8.123791102514506
justin harper,2.6666666666666665,9.666666666666666,27.586206896551722,2.6666666666666665,9.666666666666666,27.586206896551722,0,0,0,-27.586206896551722,-1
b.j. armstrong,10,22,45.45454545454545,10,22,45.45454545454545,0,0,0,-45.45454545454545,-1
ndudi ebi,0,0.5,0,0,0.5,0,0,0,0,0,-1
laron profit,5.25,22.25,23.595505617977526,5.25,21,25,0,1.25,0,-25,5.617977528089887
andrei kirilenko,28.23076923076923,91.15384615384616,30.970464135021093,27.384615384615383,88.38461538461539,30.983463881636204,0.8461538461538461,2.769230769230769,30.555555555555557,-0.4279083260806473,3.037974683544303
joe johnson,121.125,324.125,37.36984188198997,109.875,294.75,37.27735368956743,11.25,29.375,38.297872340425535,1.020518650858108,9.062861550327806
j.r. henderson,2,5,40,2,4,50,0,1,0,-50,20
popeye jones,0.5384615384615384,1.6153846153846154,33.33333333333333,0.5384615384615384,1.6153846153846154,33.33333333333333,0,0,0,-33.33333333333333,-1
jamal robinson,0,2,0,0,2,0,0,0,0,0,-1
aj price,36.333333333333336,115,31.594202898550726,32.5,103.66666666666667,31.350482315112536,3.8333333333333335,11.333333333333334,33.82352941176471,2.4730470966521736,9.855072463768117
anthony bonner,0,0,0,0,0,0,0,0,0,0,0
antonio mcdyess,0.08333333333333333,1.5833333333333333,5.263157894736842,0.08333333333333333,1.5833333333333333,5.263157894736842,0,0,0,-5.263157894736842,-1
lazaro borrell,0,3,0,0,3,0,0,0,0,0,-1
ben gordon,106.45454545454545,265.54545454545456,40.08901061280383,92.27272727272727,232.36363636363637,39.71048513302034,14.181818181818182,33.18181818181818,42.73972602739726,3.029240894376919,12.495720643615199
dwight howard,0.38461538461538464,4.3076923076923075,8.92857142857143,0.38461538461538464,4.3076923076923075,8.92857142857143,0,0,0,-8.92857142857143,-1
devin ebanks,2.6666666666666665,12,22.22222222222222,2.3333333333333335,11.333333333333334,20.588235294117645,0.3333333333333333,0.6666666666666666,50,29.411764705882355,5.555555555555555
courtney fortson,3,13,23.076923076923077,3,13,23.076923076923077,0,0,0,-23.076923076923077,-1
jimmer fredette,38.6,101.2,38.14229249011858,34.6,90.2,38.35920177383592,4,11,36.36363636363637,-1.9955654101995535,10.869565217391305
tony snell,82.5,221.25,37.28813559322034,76.25,205,37.19512195121951,6.25,16.25,38.46153846153847,1.2664165103189546,7.344632768361582
kornel david,0,1.3333333333333333,0,0,1.3333333333333333,0,0,0,0,0,-1
leon smith,0,0,0,0,0,0,0,0,0,0,0
jerrelle benimon,0,0,0,0,0,0,0,0,0,0,0
